p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SOX4	0.0310858749372109	-0.35745747339034	0.143	0.488	1
CTSD	0.0327390930898471	-0.278961286885724	1	0.975	1
TGM2	0.0343235882965078	0.533463346695208	0.714	0.351	1
PTGER4	0.0349383187411311	0.416628350539418	1	0.766	1
ADAM8	0.035263804440841	0.421643434761871	0.857	0.642	1
LIF	0.0363310643881881	0.356209576860693	0.286	0.231	1
LPL	0.0382371681659145	-0.367621860213865	0	0.375	1
S100A4	0.0383102802209776	0.363093113489712	1	0.949	1
TAGLN2	0.0385125272308688	0.346536835268359	1	0.858	1
VIM	0.0417246044682765	0.251546816754266	1	0.978	1
FILIP1L	0.0449978764774705	0.344892614978993	0.714	0.476	1
F13A1	0.0457278859137881	-0.550442353946808	0.571	0.862	1
RHOB	0.0471824820878553	-0.561911128974141	0.571	0.79	1
CENPF	0.0475096939274541	-0.42762472058653	0.714	0.796	1
PLTP	0.0479546231282231	-0.644290501687362	0.571	0.748	1
NRARP	0.0491594848152577	0.342888115136975	0.857	0.776	1
CD1C	0.0513209799807888	0.848693144379381	0.714	0.493	1
SPP1	0.0527160578929088	-0.282799927298416	1	0.999	1
CD300E	0.0530664899145859	-0.380888485968681	0.429	0.732	1
CH25H	0.054372647546753	-0.407706399492867	0	0.371	1
ADM	0.0545118571519102	-0.529485170067915	0.143	0.558	1
CHML	0.0572295901705062	0.361316093916729	0.714	0.444	1
MARCKSL1	0.0577505326294204	0.381443728956553	1	0.843	1
ANXA1	0.0621970570599191	0.303080733465134	1	0.868	1
DUSP5	0.0628300187627831	0.573290600922206	0.714	0.666	1
RASD1	0.0669157525529587	0.287556977531084	0.571	0.393	1
CPM	0.0695653661788931	0.346079646882649	1	0.561	1
A2M	0.0705614423209548	-0.401984841882996	1	0.936	1
FCGR2B	0.0723430172174018	0.375576543415203	0.857	0.654	1
S100A10	0.0727496629293328	0.398163907812103	1	0.857	1
CD52	0.0800391024868149	0.461772278223968	0.857	0.583	1
PTGS2	0.080821864636304	0.376957461865477	1	0.791	1
BIRC3	0.0850295264179069	0.423686313198769	0.571	0.436	1
IFITM2	0.0850892987884602	0.294084314082095	1	0.799	1
DDIT4	0.0870207355724225	0.487842234764042	0.714	0.575	1
ANKRD28	0.098918906113738	0.368511820503998	0.714	0.47	1
NR4A3	0.106313371316533	0.307020122915648	1	0.798	1
IL6	0.10666472912672	-0.274440750200576	0	0.4	1
TNFAIP8L3	0.106671396718811	0.293814128814111	0.571	0.311	1
AREG	0.109224785428776	0.522076306008788	0.857	0.488	1
ATF3	0.110463252491864	0.315170821036621	1	0.786	1
H1FX	0.110810378785517	0.27394047626662	1	0.831	1
LMNA	0.111317302226456	0.317101524741366	0.857	0.754	1
NUSAP1	0.111437056368429	-0.261330445137614	0.429	0.707	1
HAMP	0.116156628873774	-0.480602951839859	0.857	0.955	1
ZDBF2	0.116336564099128	0.259124582991445	0.571	0.47	1
MT2A	0.116421906520621	-0.619070159341072	0.714	0.81	1
AC025164.1	0.117442440470541	0.305535713286374	0.714	0.652	1
TAF9	0.118041121525316	0.251909601806913	0.857	0.582	1
HMOX1	0.119642955465112	-0.383675956034342	0.571	0.777	1
AHNAK	0.120316314939505	-0.451407219545701	0.429	0.492	1
SNHG12	0.123574259956354	0.284186309716379	0.857	0.64	1
ARL5B	0.129318290810963	-0.287699207936748	0.429	0.717	1
PPA1	0.132827645042636	0.489373434061379	1	0.893	1
MT1E	0.13615984754667	-0.313606742320881	0.429	0.635	1
SCIN	0.143275074050924	-0.439228188892992	0.857	0.886	1
AQP9	0.152419174195507	-0.346268712536483	0	0.463	1
TM4SF1	0.152989298573455	0.276303019595973	0.571	0.322	1
PPP1R14A	0.15542548471465	0.32502974414218	0.571	0.356	1
SDC2	0.159882349302843	0.437770484757568	0.571	0.439	1
CCL4	0.16483502120737	-0.25906106833659	1	0.964	1
MIR4435-2HG	0.168214743680011	0.38642967145342	0.714	0.636	1
LIPA	0.173326547272193	-0.376873062438475	0.714	0.765	1
PMAIP1	0.182573132363576	0.464407948649572	0.714	0.555	1
LUCAT1	0.183927187715146	-0.309045753655829	0.286	0.542	1
TWISTNB	0.186962845753868	-0.313283437435439	0.286	0.538	1
UPP1	0.187430893789435	-0.391081849783389	0.714	0.741	1
AC020656.1	0.187830776106387	0.476831947333201	0.714	0.469	1
CD1E	0.189209060446667	0.415555715474431	0.571	0.305	1
HSPA5	0.198544689971139	-0.277707082561443	1	0.959	1
AL355075.4	0.201936772739119	0.259522319214828	0.857	0.687	1
RAB13	0.202728482236352	-0.387398639566895	0.143	0.543	1
SQSTM1	0.213975757074146	-0.341346527675511	0.714	0.844	1
STMN1	0.222207707265827	-0.345932156181072	0.714	0.883	1
FBP1	0.22719890559764	0.261783470375113	0.857	0.721	1
INSIG1	0.230724714454992	-0.411135957136322	0.714	0.704	1
NUPR1	0.253783188394064	-0.570677091220477	0.286	0.479	1
BEX3	0.25869362080092	0.438669482559783	0.429	0.454	1
PAPSS2	0.261674401219548	-0.252541158054571	0.571	0.704	1
TUBA1C	0.268112515763983	-0.289047110653701	0.714	0.811	1
EGR1	0.269878987050767	-0.315969602490511	1	0.816	1
CXCR4	0.27074440702968	0.342288960247326	0.714	0.548	1
FAM107A	0.271863615962802	0.318628084760497	0.286	0.225	1
LINC01871	0.276908269193329	0.32517381692708	0.143	0.477	1
HSPA1A	0.283144990041542	-0.334186328296391	0.714	0.827	1
CCL5	0.286071673223164	-0.321268705412028	0.143	0.359	1
ATP2B1-AS1	0.329444228651264	-0.319722184403843	0.714	0.744	1
SERPINE1	0.340094904065309	-0.448070090122904	0.143	0.36	1
NRP2	0.349224566852943	-0.321798859203854	0.571	0.66	1
MT1G	0.362897557840693	-0.275243807036389	0.714	0.708	1
S100A12	0.36551403797558	-0.265604507602121	0.286	0.488	1
LGMN	0.369913359944903	-0.357628357503744	0.857	0.794	1
C11orf96	0.372834916833325	0.322287399715718	0.571	0.359	1
SELENOP	0.373662800524075	-0.35330132791261	0.571	0.644	1
RAMP1	0.382402526088385	0.278859696911097	0.286	0.411	1
IFI6	0.382820840903751	0.342517633485934	0.571	0.619	1
CD109	0.384236879726548	0.312280193728359	0.714	0.713	1
THBS1	0.403806503853521	-0.347155966526987	0.143	0.38	1
ABHD5	0.427509308242209	-0.268641138240527	0.286	0.535	1
RGS16	0.467030724160209	-0.267471353513655	0.714	0.858	1
SLC38A1	0.472862085316666	0.381692107833911	0.571	0.266	1
ISG20	0.477068826596215	0.340114691371874	0.429	0.456	1
RNASE1	0.477747440002518	-0.359605991911378	0.143	0.387	1
FLT1	0.486035641717003	0.286737287101227	0.571	0.55	1
IRF4	0.498447812701794	0.358626423198	0.286	0.495	1
EREG	0.512845756919394	0.354795557030992	0.571	0.477	1
HEG1	0.514940224832666	0.276617704748483	0.571	0.59	1
MT1X	0.540012700237299	-0.281304801744428	0.857	0.744	1
MMP19	0.614517242399773	-0.27434180141044	0.286	0.413	1
HAS1	0.811916301306297	0.383481710272796	0.429	0.611	1
CHI3L1	0.892823320014713	0.280918290821762	0.143	0.304	1
LMCD1	0.925338000748912	0.283210274831961	0.286	0.398	1
SOCS2	0.949378442693335	0.25972271357422	0.571	0.708	1
ACP5	0.99181879833663	-0.262578091019996	0.714	0.605	1
