p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MARCO	0.00198523821573811	-0.809856289295648	0	0.402	1
CCL5	0.00210443940023897	0.764606407483838	1	0.359	1
PRDM1	0.00218559433044061	0.687225427987227	1	0.681	1
BMP1	0.00249491698193764	0.367583583779418	1	0.627	1
TRIB2	0.00258060890082963	0.316484286892928	1	0.547	1
ID3	0.00265089718178966	0.662128901313004	1	0.579	1
S100A9	0.0027946697220513	-0.771485466084295	1	0.966	1
ADAM8	0.00316241407360735	-0.501077788297776	0.333	0.642	1
NUSAP1	0.00333193766474178	0.629540492016297	1	0.706	1
MELTF	0.00334879872570995	-0.487073854989382	0.167	0.425	1
TSPAN6	0.003480249028061	0.37975841839188	0.833	0.376	1
UCHL1	0.0034911642807842	0.304664493530213	0.833	0.383	1
VEGFA	0.00357525763789398	-0.934994384573981	0.167	0.692	1
MT1F	0.00372098923625777	0.482855607107936	1	0.725	1
JAG1	0.00372599617635355	-0.495503973288532	0.333	0.538	1
GDF15	0.0041725916887818	-0.358177529681822	0.333	0.549	1
COL5A2	0.00479783035734441	0.315518458907874	0.833	0.416	1
MARCKSL1	0.00480165358174196	-0.558646765711153	0.667	0.843	1
TSPAN13	0.00480327453513844	-0.29757110304012	0.167	0.508	1
SPRY2	0.00492078603034062	0.434233831459692	1	0.382	1
BMPR2	0.00565165041443592	-0.345530780766812	0.167	0.644	1
GADD45A	0.00578746985363835	-0.666201123433121	0.167	0.482	1
CD320	0.00601061677034339	-0.355061140738845	0.167	0.546	1
ATP1A2	0.00642950992301328	0.790022225516624	0.833	0.146	1
ANPEP	0.0064386720050601	-0.586016377903086	0	0.603	1
CD44	0.00748350514309959	-0.864322340716667	0.667	0.87	1
HOPX	0.00761403212440343	-0.497660765957519	0.167	0.488	1
TFPI	0.00762968755526862	-0.304641748493522	0	0.3	1
GEM	0.00768961261873258	-0.591722315416019	0.167	0.405	1
CD14	0.00772615668892375	-0.447162915785539	1	0.993	1
CTSL	0.00806546576252106	0.438743245606674	1	0.905	1
SOCS1	0.00845286191350878	0.690942015787293	0.833	0.44	1
C1orf61	0.00899959794716191	0.53648233066202	0.833	0.274	1
CDC42BPA	0.00906963112006155	-0.302696138473289	0.167	0.266	1
MYO1B	0.00946596082844297	0.301939593803101	0.833	0.517	1
LIPA	0.0100106735417365	-0.820389871675163	0.333	0.765	1
CD34	0.0100207918028744	-0.386302364883839	0.167	0.62	1
FABP7	0.0102239125449351	0.694239559336165	0.833	0.64	1
LMO2	0.0106694408358434	-0.429295438071687	0.333	0.873	1
IFI6	0.0107642505851336	0.593909340386788	1	0.618	1
DGKH	0.0110628322073448	-0.341419080286387	0.167	0.372	1
CRYAB	0.0111255947387545	0.408583087522999	0.833	0.628	1
ANGPT2	0.0112584957506401	0.326301803779841	0.833	0.469	1
TUBA1A	0.0117307025834219	0.416022485495046	1	0.936	1
NDUFA4L2	0.0127346364401455	-0.374881730372921	0.167	0.334	1
CEP55	0.0132076843770937	0.459544550347304	1	0.743	1
AL355075.4	0.0134584068901925	-0.359136872268614	0.5	0.687	1
HIST1H1B	0.0137599964479195	0.363417678798826	1	0.67	1
OSM	0.0139828167854463	-0.548287861089542	0.333	0.743	1
INSR	0.0140505018174209	-0.425650983661019	0.167	0.317	1
SPARC	0.0146412713059376	-0.860649915601668	0.167	0.426	1
JAM2	0.0147185523451189	-0.449370472611957	0.333	0.587	1
GADD45G	0.0155470109789623	0.455834249182015	1	0.693	1
GPM6B	0.0157492380771183	0.598585612451105	0.833	0.324	1
THBD	0.0160568673092203	-0.80223724602755	0.833	0.785	1
RND3	0.016090516734808	-0.349578145512609	0.167	0.395	1
HSP90AA1	0.0161119757993181	0.297572924227459	1	0.99	1
NDRG1	0.0161829481376053	-0.512080018920802	0.167	0.71	1
CLEC5A	0.0163469993286369	-0.555811853669571	0.333	0.804	1
EPAS1	0.0170395699544303	-0.518195607034215	0.333	0.453	1
NRG1	0.0173682554421682	-0.28361500348155	0.833	0.77	1
ANXA2	0.0189063175564223	-0.643807739527306	1	0.884	1
THSD7A	0.019175852522811	0.250664846839367	0.167	0.404	1
ACTN1	0.0191845400742646	-0.472247042581134	0.333	0.765	1
FILIP1L	0.0203510902304259	0.648049733177871	0.833	0.476	1
IL1A	0.0207033369454664	0.576647043608636	1	0.672	1
CRISPLD2	0.0207736994180025	-0.335644350095582	0.333	0.347	1
EREG	0.0221811245836149	-0.66368903833995	0.167	0.477	1
CCDC85B	0.0227561110623669	0.492043443442915	1	0.864	1
KIF4A	0.0231705964810204	0.333294718241878	1	0.608	1
ENG	0.0235775018412791	-0.436877594889309	1	0.898	1
CXCL8	0.0241451709258506	-0.664321303805207	0.833	0.935	1
FBP1	0.024636277689831	-0.61503156451202	0.333	0.721	1
MMRN1	0.024917850690698	0.271219238556932	1	0.748	1
GPR183	0.0263747183753028	-0.650715882478482	0.5	0.866	1
CXCL5	0.0280786350949594	-0.437680214888613	0.167	0.263	1
MT1E	0.0281709454047378	-0.369443988289525	0.333	0.635	1
FAM213A	0.032569866397462	-0.355062596804153	0.333	0.696	1
SNAI1	0.0343300336294178	-0.26582589559205	0.167	0.563	1
INHBA	0.0346844101938349	0.815996936168396	0.833	0.572	1
FKBP1A	0.0365059507773711	0.370818244288735	1	0.903	1
FCN1	0.0387509457314153	-0.510251698352116	0.167	0.554	1
VEGFC	0.0402575346621299	0.320524778717131	0.667	0.297	1
TUBB6	0.0403326372750859	-0.316956882568045	0.333	0.609	1
SOX4	0.0403819163720059	-0.349366559292003	0.167	0.488	1
SDS	0.0404783726754655	-0.371830352588946	1	0.797	1
INSIG1	0.0413237423517766	-0.450641035999652	0.5	0.704	1
TGFBI	0.0417145272673388	-0.580832665606223	0.667	0.931	1
DDIT4	0.0420851249913952	0.569106547515303	0.833	0.575	1
RAB42	0.0428372558147547	0.698288075720851	0.833	0.585	1
KNL1	0.0429524914920756	0.460746145661661	1	0.746	1
C12orf57	0.0433081474318846	-0.307936762545099	0.5	0.811	1
GLDN	0.0450538229473549	0.823196607484517	0.667	0.443	1
TYMS	0.0467200095144033	0.345427198309591	1	0.671	1
RGS16	0.0471231273170727	0.293830830305847	1	0.858	1
ATP2B1-AS1	0.047812478098856	-0.594696218378312	0.5	0.744	1
JAML	0.0482546557949843	-0.317278033181886	0.667	0.684	1
PHLDA2	0.051891306459099	-0.307955602196502	1	0.757	1
CD163	0.0527068845248021	-0.562783601473803	0.667	0.84	1
CENPF	0.0536949250421089	0.500094625010394	1	0.796	1
EGR1	0.0541829875566002	0.468474763674659	0.833	0.816	1
HSPA1A	0.0543111808073841	0.511908792055371	1	0.827	1
SERPINB2	0.0546240882306592	-0.314962650397081	0	0.387	1
PKIG	0.055782158956182	-0.25329384386405	0.333	0.519	1
EMP3	0.0557867778738978	-0.493612580071796	0.833	0.869	1
S100A6	0.0594906563560919	-0.657409067347784	0.833	0.875	1
CEMIP2	0.0626638985925758	-0.279910029172445	0.5	0.643	1
ZNF331	0.0633374300015806	-0.515776176044127	1	0.902	1
CCL2	0.0651877435191004	0.475372694195575	0.833	0.834	1
SLC39A10	0.0662083287381465	-0.338014366553352	0.667	0.737	1
PTPRG	0.0667661297523964	0.623366599581916	0.5	0.111	1
MT2A	0.0677644931177075	0.371742410067591	1	0.81	1
TXNIP	0.0705427538084608	-0.579903391862546	0.5	0.782	1
PTGER4	0.0717865903174482	0.347628309416129	1	0.766	1
TENT5A	0.0723352903572358	0.271096310896927	0.833	0.556	1
CCL4L2	0.073525497965806	0.256145463499199	1	0.99	1
HIST1H1C	0.0745783981590417	0.467880351017071	0.833	0.771	1
RETN	0.0752737182293464	-0.3274747904496	0.333	0.535	1
RGCC	0.076863953026114	0.386446394244427	1	0.723	1
HIST1H4C	0.0774368866964815	0.499285431361353	1	0.891	1
HAMP	0.0779361988885589	0.347118508061076	1	0.955	1
S100A4	0.080365806001101	-0.405110505993835	1	0.949	1
RHOB	0.080577955309574	0.411579858670953	1	0.79	1
DYNLL1	0.0849955939470395	0.299301976372332	1	0.924	1
SMC4	0.085311577605387	-0.341602498061799	0.667	0.755	1
PLCG2	0.0854467256248094	-0.441125127249364	1	0.757	1
CYTOR	0.0903463617835103	-0.581255706833669	0.5	0.708	1
RAB13	0.0932884150786683	-0.340351115330416	0.333	0.542	1
NTRK2	0.0954568757216086	0.446119024833035	0.5	0.115	1
FOS	0.0986271837052037	0.314038031069987	1	0.949	1
TSC22D1	0.0991701577919357	0.563950835976014	0.667	0.434	1
TUBA1C	0.0997168349016294	-0.446024710368401	0.5	0.811	1
TIMP1	0.0998159548975626	-0.563443389717734	0.833	0.878	1
SELENOW	0.100985297460895	0.521769859428538	1	0.831	1
LYZ	0.101544456858271	-0.504194325404175	0.833	0.886	1
SGO2	0.108246208096003	0.507910721060523	1	0.677	1
CD69	0.109123365141451	-0.368835602255399	0.833	0.806	1
LDHA	0.110535298024091	-0.252545398325399	1	0.952	1
S100A12	0.11185712905174	-0.337953247663296	0.167	0.488	1
JUN	0.114253411882708	-0.481826882321215	0.667	0.863	1
GCHFR	0.116659947514681	-0.281890043472751	0.333	0.572	1
LPL	0.118121960898698	0.41229509446824	0.667	0.375	1
TCEAL9	0.125151641617402	0.319174866258835	0.833	0.468	1
EGR3	0.127448381482568	0.381127342405801	0.833	0.508	1
CYB5R3	0.128932182308696	0.506346244028692	0.833	0.785	1
SELENOP	0.131118198902888	-0.279404328522437	0.333	0.644	1
AC025164.1	0.132090107905565	-0.255490827515644	0.5	0.652	1
MMP19	0.134033818178529	-0.395026340742105	0.333	0.413	1
DNAJA4	0.135047405443226	0.255932813439077	0.833	0.558	1
CXCL3	0.136587436133708	-0.615795234460433	0.333	0.586	1
SLC16A10	0.137738100678577	-0.44543523136075	0.833	0.804	1
TFRC	0.141911365344304	-0.418844838192714	0.5	0.658	1
ADAMDEC1	0.14366087673755	-0.273578465834984	0.833	0.822	1
LIFR	0.146876668903801	0.650026679731067	0.667	0.25	1
UPP1	0.15446625178896	-0.395745695950755	0.5	0.741	1
TXN	0.157693171986447	0.364500555097705	0.833	0.712	1
ZBTB20	0.167787517276423	0.468778011293268	0.667	0.454	1
NR4A3	0.168849616414666	-0.317335226726971	0.5	0.799	1
SLC4A4	0.171323033661226	0.696222961724614	0.667	0.358	1
LMNA	0.171459306659345	-0.447827981619764	0.667	0.754	1
MDM2	0.171774664254766	0.431299258088998	0.667	0.437	1
H2AFZ	0.172636447700071	0.257261344543278	1	0.881	1
FABP5	0.173419933026566	0.418321162072375	0.667	0.769	1
DNAJB1	0.179229129514919	0.287803281303231	1	0.804	1
MT3	0.180328036105873	0.329415309843904	0.333	0.498	1
FCGBP	0.180749673286731	-0.326314309398081	1	0.981	1
IGFBP2	0.184393844962269	-0.50953354658047	0.333	0.256	1
HLA-DQA1	0.188779626405625	-0.302700743486426	0.833	0.951	1
CITED2	0.199361749996916	-0.37442265824286	0.333	0.579	1
PHLDA1	0.20213443129367	-0.338279930602799	0.5	0.678	1
TGM2	0.206384196945627	-0.283296308539679	0.167	0.352	1
TPM4	0.207478513471924	-0.27346280172224	0.833	0.927	1
KCNQ1OT1	0.208943132915532	-0.338398381271005	0.333	0.487	1
UBE2C	0.20906690137361	0.253983357938376	1	0.692	1
SH3BP5	0.211157789665471	-0.336619481842108	0.5	0.625	1
RHOC	0.215117955558501	0.434745964471797	1	0.881	1
FOLR2	0.22351499128985	-0.403202803571079	0.833	0.825	1
LY6E	0.224501801827032	-0.316057964712732	0.5	0.654	1
CD9	0.227506033857189	0.290277353873487	0.833	0.734	1
AHNAK	0.228068785320619	-0.319353309039951	0.167	0.492	1
EIF4E	0.229023459467447	-0.414581458491978	0.667	0.767	1
CCL8	0.232431198222359	0.806676375881117	0.5	0.284	1
MGP	0.235745242656358	0.368421180847717	0.5	0.242	1
CSF1	0.238283817444656	0.510022250639898	0.667	0.497	1
AC091271.1	0.245727975187658	0.40554076264564	0.833	0.627	1
CD93	0.247356017727038	-0.255452154810464	0.833	0.929	1
TMEM107	0.248631244017133	0.298463676085897	1	0.747	1
ABHD5	0.251624981944827	0.284802451779433	0.833	0.534	1
PON2	0.25343217516823	0.529726417719828	0.667	0.539	1
SNHG12	0.25528201685434	-0.364792894124151	0.667	0.64	1
GCNT2	0.264063192565377	0.387059359885966	0.667	0.308	1
NTM	0.285382628598243	0.582385664400322	0.5	0.389	1
HSPH1	0.306558676485161	-0.389054568516962	0.667	0.734	1
LGALS3	0.312933233374351	-0.269272877068787	0.667	0.819	1
NRP2	0.317720147746818	0.265650278549451	0.833	0.66	1
IL6	0.3204905705233	0.379766632147076	0.667	0.4	1
DNAAF1	0.339517925728833	0.309208638479894	0.5	0.284	1
LSP1	0.353254420388241	-0.26858054705653	0.667	0.742	1
OCIAD2	0.358913122233141	0.275623054144293	0.333	0.538	1
MRC1	0.363392884138929	-0.319577658895526	0.833	0.693	1
APP	0.365099262003193	-0.262077133600349	0.5	0.439	1
PTGS2	0.369327679303131	0.282498502864069	0.833	0.791	1
S100A10	0.372876507667566	-0.269527069614723	0.833	0.858	1
PTTG1	0.37648773964471	0.269188408177451	0.833	0.659	1
SOX2	0.377082201270443	0.604773002440387	0.5	0.261	1
SCIN	0.382814140673289	-0.289358642888984	0.833	0.886	1
CSTB	0.420395123979536	-0.283269567041211	0.667	0.878	1
HSPA1B	0.424089608067625	0.289984914085523	0.667	0.575	1
C15orf48	0.42529235854631	-0.301069165588171	0.667	0.671	1
ACTN4	0.437603727750151	-0.387201576224622	0.833	0.643	1
ITM2A	0.474254065672682	0.261024657662478	0.667	0.466	1
RAMP1	0.478900141296968	0.318035476885013	0.333	0.411	1
IGFBP7	0.486184020618761	-0.377789120446812	0.5	0.476	1
CCL20	0.513172673834975	-0.256397770809282	0.5	0.571	1
ARID5B	0.515083642586524	-0.342696854071375	0.667	0.682	1
MX1	0.52284839224995	0.387475159682628	0.667	0.627	1
AREG	0.580308235140346	-0.294676662904485	0.5	0.488	1
PLAU	0.619459050526458	0.412059760140709	0.667	0.79	1
HIST1H1A	0.624016079522691	0.368584805308982	0.5	0.516	1
GNLY	0.637370837293194	0.446048949256906	0.333	0.399	1
BIRC3	0.677746644644095	0.262523716147749	0.5	0.436	1
BCAN	0.686470013220353	0.608944380258858	0.333	0.212	1
DAB2IP	0.720444997525945	0.400314278719583	0.333	0.314	1
COL4A1	0.783803601719911	0.385451936787085	0.5	0.383	1
PADI2	0.920470530385695	0.372364845839601	0.5	0.453	1
PCDH9	0.962111758485488	0.494059575988076	0.333	0.351	1
